stroke_sign_vs_slider,vpp_v,freq_hz,voltage_amp_v,right_stroke_amp_rad,left_stroke_amp_rad,right_stroke_amp_deg,right_stroke_offset_deg,stroke_gain_deg_per_v,stroke_phase_deg,right_slider_amp_m,slider_phase_deg,transmission_ratio_rad_per_m,stroke_residual_ratio,measure_rows
-1.0,100.0,175.0,49.99999999999999,0.2616914952068391,0.26156714908513223,14.993818209819892,-0.2591605489384235,0.2998763641963979,-77.0061460401638,0.00010529073346589723,-76.88632786534522,2485.4181046387976,0.016123464377113105,1001
-1.0,100.0,180.0,50.00000000000001,0.2564534280308902,0.2562809740215056,14.693699067832013,-0.26719188537115274,0.2938739813566402,-82.77291009815909,0.00010316620225615327,-82.65526967125297,2485.8279399888856,0.0168421849931832,1001
-1.0,100.0,185.0,50.00000000000002,0.2495821798779496,0.24935330781992496,14.300005548681451,-0.2715802500497593,0.2860001109736289,-88.49672970795599,0.00010038702306414837,-88.38132489454881,2486.1996327798656,0.017528571380785885,1001
-1.0,100.0,190.0,49.99999999999999,0.238393125514344,0.23824688065541758,13.658919956904413,-0.28554626207791983,0.2731783991380883,-94.54592828068266,9.586895751347154e-05,-94.43125130879692,2486.656074056557,0.02341739087825796,1001
-1.0,100.0,195.0,50.0,0.2303720254344747,0.23030159368593864,13.199344775275854,-0.268358102546961,0.26398689550551707,-99.19554647033982,9.26400574354031e-05,-99.08359995114296,2486.7431196824396,0.017955874472277103,1000
-1.0,100.0,200.0,49.999999999999986,0.22206710768248894,0.22202779622716678,12.723508038883796,-0.2673382565141755,0.254470160777676,-103.91668833821802,8.929173461037848e-05,-103.8075688784811,2486.9839145971505,0.016283222998121967,1000
-1.0,100.0,205.0,49.99999999999997,0.21475151670525083,0.21470772262929136,12.304355551244067,-0.26545128377297794,0.24608711102488148,-108.83380580043921,8.634086505614034e-05,-108.72883103318262,2487.252317493178,0.015765168371083233,1001
-1.0,100.0,210.0,49.99999999999996,0.20460563855616537,0.20457910699977985,11.723039553847466,-0.2586235183218906,0.2344607910769495,-112.92239917794446,8.22577068350293e-05,-112.81931664530066,2487.3734805968893,0.01331957829518788,1000
-1.0,100.0,215.0,49.99999999999997,0.19566173394097156,0.19563266493975287,11.210591567029283,-0.2508870990479103,0.22421183134058578,-117.20115445001342,7.865723922650916e-05,-117.10129001201162,2487.523537121926,0.012102639888432448,1000
-1.0,100.0,220.0,49.99999999999998,0.18670648217518485,0.1866737328107532,10.697493436372627,-0.24275259607514268,0.2139498687274526,-121.30505125457293,7.505305596953023e-05,-121.20845204467085,2487.6599595222783,0.011032483501590352,1000
-1.0,100.0,225.0,50.00000000000003,0.17875368058682725,0.17872419087498656,10.241831470054798,-0.23694990910180316,0.20483662940109584,-125.52011644666746,7.185139479645991e-05,-125.42777266913677,2487.8247818737455,0.011100826894574152,1001
-1.0,100.0,230.0,50.0,0.16904375995500914,0.1690017737959391,9.685493998444619,-0.22324830670344273,0.19370987996889238,-128.88891139212896,6.794725934660024e-05,-128.79884668865705,2487.8672308578884,0.009161364873859856,1000
-1.0,100.0,235.0,49.99999999999999,0.16001304718815182,0.15996687963258488,9.168072270908784,-0.2006466957953825,0.1833614454181757,-132.50399952749316,6.431701071555434e-05,-132.41614511388707,2487.880661864381,0.016132557258108537,1001
-1.0,100.0,240.0,50.00000000000001,0.15229625720887288,0.15224551440905268,8.725932773707255,-0.20081494569608557,0.17451865547414508,-135.5932542272292,6.121222802691156e-05,-135.5096138036734,2488.0038207711837,0.007579646449006797,1000
-1.0,100.0,245.0,50.00000000000002,0.1444938706732588,0.14443930474921202,8.278888955086869,-0.19023906324997528,0.1655777791017373,-138.62899163487683,5.8074905349787164e-05,-138.5485222358367,2488.0603731158444,0.0068861282319629515,1000
-1.0,100.0,250.0,49.999999999999986,0.1382419154919253,0.13818727411373946,7.920678309491511,-0.18709496979844087,0.15841356618983027,-141.54679873021678,5.556047776661317e-05,-141.4714295030223,2488.13403067956,0.01630505947989178,1000
